0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
1.0,1.0,1.0,2.0,138.0,62.0,40.70495,-73.9209,11237.0,54447.0,49896.0,48910.0,163.3,1.0,0.0,55572.0,28120.0,26327.0,0.4,2246.0,2850.0,611670.0,48274.0,2432.0,816.0,1403.0,577605.0,9.6,21778.8,176.0,0.808125333,67.95977011,55.4829932,4.753571429,1.228571429,1.096969697,1.465909091,1.465909091
1.0,1.0,2.0,4.0,23.0,215.0,40.71743,-74.00623,10007.0,6836.0,6988.0,3522.0,165.7,0.2,0.0,41821.0,4034.0,2802.0,0.5,10587.0,10810.0,2159992.0,244705.0,3987.0,1513.0,3452.0,1153123.0,1.1,2734.4,37.0,1.353130486,265.1666667,32.42307692,4.6875,1.405405405,1.558823529,1.891891892,1.891891892
1.0,1.0,1.0,2.0,163.0,100.0,32.76429,-117.11082,92116.0,33392.0,31680.0,33080.0,136.4,3.5,0.0,9629.0,17098.0,16293.0,0.6,3751.0,2236.0,587807.0,62866.0,2119.0,474.0,1192.0,436070.0,5.1,13356.8,306.0,2.290967897,111.4238411,43.13122172,4.895522388,1.140983607,1.4397163119999998,1.764705882,1.764705882
1.0,1.0,1.0,2.0,309.0,155.0,37.75963,-122.44143,94114.0,33984.0,31124.0,30574.0,156.5,1.4,0.0,23843.0,20028.0,13958.0,0.6,9677.0,3283.0,1278503.0,136895.0,3987.0,686.0,2024.0,1647458.0,2.9,13593.6,423.0,3.111758475,194.2116788,85.53246753,4.914728682,1.201946472,1.421052632,1.532846715,1.532846715
1.0,1.0,1.0,1.0,11.0,110.0,32.766020000000005,-117.18596,92110.0,28916.0,25341.0,24149.0,136.7,4.9,0.1,5949.0,14053.0,14862.0,0.6,3667.0,1980.0,573156.0,63853.0,2169.0,499.0,1462.0,973186.0,4.3,11566.4,268.0,2.317056301,133.01136359999998,39.0,4.84375,1.275471698,1.504032258,1.843283582,1.843283582
1.0,1.0,3.0,4.0,60.0,124.0,25.72702,-80.23773,33132.0,11596.0,11165.0,5322.0,114.1,1.7,1.5,6799.0,6803.0,4794.0,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634.0,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.4741433021806853,1.0,2.0,3.0,150.0,40.68928,-73.99903,11231.0,36822.0,33336.0,32974.0,166.1,1.4,0.0,25892.0,17278.0,19543.0,0.4,4582.0,4810.0,1169066.0,87717.0,3275.0,876.0,1722.0,1543002.0,6.8,14728.8,155.0,1.052360002,178.3881579,29.739837400000003,4.816513761,1.222222222,1.638888889,2.0838709680000003,2.0838709680000003
2.0,2.0,2.0,4.0,9.0,432.0,40.70756,-74.01508000000001,10006.0,3324.0,3011.0,1447.0,161.7,0.1,0.0,36206.0,1402.0,1921.0,0.6,6096.0,3644.708202034753,1043091.0,130565.0,3889.0,1513.0,2943.0,1727768.0,1.9,1329.6,34.0,2.557160048,262.25,24.43478261,4.875,1.147058824,1.9,2.1176470590000003,2.1176470590000003
1.0,1.0,1.0,2.0,120.0,118.0,37.85082,-122.25998,94130.0,3134.0,2880.0,1453.0,144.2,0.9,0.0,3405.0,1762.0,1372.0,0.6,4512.598465011287,3644.708202034753,632259.0128732343,51315.0,2502.8628223495703,731.4022316206245,1919.0,3898250.0,9.7,1253.6,4143.0,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,2.0,3.0,13.0,67.0,40.7245,-73.98794000000001,10002.0,79216.0,81410.0,84870.0,171.8,0.9,0.0,90078.0,38185.0,41030.0,0.6,4071.0,3677.0,675823.0,37071.0,2282.0,453.0,950.0,730272.0,6.8,31686.4,199.0,0.6280296910000001,123.5128205,50.10404624,4.721875,1.102040816,1.203296703,1.497487437,1.497487437
2.0,2.0,2.0,6.0,6.0,350.0,32.78826,-117.17544,92111.0,49073.0,45096.0,46821.0,134.3,8.5,0.0,5807.0,24989.0,24084.0,0.6,3265.0,1760.0,481700.0,62629.0,2192.0,490.0,1404.0,734270.0,6.0,19629.2,184.0,0.937379007,84.87570621,33.79411765,4.874015748,1.184782609,1.398843931,1.635869565,1.635869565
1.0,1.0,2.0,6.0,25.0,160.0,25.79206,-80.18607,33132.0,11596.0,11165.0,5322.0,114.1,1.7,1.5,6799.0,6803.0,4794.0,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634.0,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.0,3.0,5.0,11.0,75.0,32.710370000000005,-117.151,92101.0,37385.0,37095.0,27494.0,136.9,4.7,0.2,7926.0,21906.0,15481.0,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708.0,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
1.0,1.0,1.0,2.0,4.0,64.0,38.88521,-77.11124000000001,20007.0,26793.0,26866.0,28818.0,125.9,3.0,0.5,8917.0,12773.0,14020.0,0.7,6618.0,7121.0,1011681.0,124468.0,3410.0,1257.0,1865.0,685283.0,3.2,10717.2,1265.0,11.80345613,168.866129,31.23350923,4.7877218930000005,1.254358162,1.4344600159999998,1.716996047,1.716996047
1.0,1.0,2.0,6.0,50.0,108.0,38.91266,-77.01902,20001.0,45643.0,38551.0,33550.0,123.8,2.2,0.1,20929.0,22223.0,23419.0,0.5,3473.0,2753.0,649740.0,96366.0,2637.0,638.0,1741.0,979244.0,4.9,18257.2,382.0,2.09232522,123.0738786,68.04273504,4.828488372,1.206806283,1.374301676,2.282722513,2.282722513
2.0,4.0,4.0,8.0,14.0,450.0,37.59676,-122.39426,94134.0,42274.0,40798.0,40134.0,155.2,2.4,0.0,17616.0,20688.0,21586.0,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101.0,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,3.0,3.0,6.0,37.0,160.0,42.35075,-71.0626,2111.0,7672.0,7383.0,5138.0,156.2,0.3,0.0,28413.0,3761.0,3911.0,1.0,6756.0,9638.0,740975.0,41316.0,2978.0,1513.0,1363.0,808477.0,4.0,3068.8,84.0,2.737226277,166.71084340000002,29.11538462,4.631944444,1.166666667,1.567567568,1.988095238,1.988095238
1.0,2.0,2.0,4.0,5.0,125.0,32.75216,-117.22515,92107.0,29712.0,28651.0,27956.0,140.0,3.1,0.5,9468.0,14798.0,14913.0,0.5,4964.0,2759.0,827547.0,76120.0,2589.0,580.0,1443.0,1074827.0,4.7,11884.8,518.0,4.358508347,151.2694611,50.85193622,4.852731591,1.328185328,1.795258621,2.478764479,2.478764479
1.0,1.0,1.0,2.0,35.0,99.0,32.712709999999994,-117.15685,92101.0,37385.0,37095.0,27494.0,136.9,4.7,0.2,7926.0,21906.0,15481.0,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708.0,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
1.0,1.0,1.0,2.0,46.0,55.0,32.87016,-117.22329,92122.0,47992.0,43728.0,34891.0,138.5,15.9,0.0,3013.0,24639.0,23353.0,0.6,4567.0,3242.0,697910.0,76816.0,2389.0,574.0,1878.0,695311.0,4.0,19196.8,284.0,1.479413236,117.4548736,28.14364641,4.809815951,1.3498233219999998,1.498194946,2.017605634,2.017605634
1.0,1.4741433021806853,1.0,2.0,199.0,67.0,38.913340000000005,-77.03811,20009.0,52246.0,47992.0,46561.0,123.9,1.3,0.0,39745.0,27339.0,24908.0,0.6,3966.0,4483.0,680818.0,101610.0,2507.0,862.0,1786.0,627371.0,3.8,20898.4,189.0,0.904375455,112.8359788,70.79190751,4.885964912,1.243386243,1.348993289,1.7936507940000002,1.7936507940000002
1.0,2.0,4.0,3.0,13.0,110.0,37.84864,-122.27837,94130.0,3134.0,2880.0,1453.0,144.2,0.9,0.0,3405.0,1762.0,1372.0,0.6,4512.598465011287,3644.708202034753,632259.0128732343,51315.0,2502.8628223495703,731.4022316206245,1919.0,3898250.0,9.7,1253.6,4143.0,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,2.0,4.0,21.0,32.75987,-117.09216,92105.0,73767.0,69813.0,72994.0,134.0,5.6,0.0,13242.0,36115.0,37651.0,0.6,2361.0,1216.0,327867.0,39481.0,1627.0,364.0,1066.0,439115.0,8.6,29506.8,128.0,0.433798311,90.2734375,37.29126214,4.77173913,1.141732283,1.438596491,1.734375,1.734375
1.0,1.4741433021806853,1.0,2.0,5.0,60.0,38.96402,-77.08629,20015.0,16557.0,15332.0,15824.0,123.0,3.5,0.0,4797.0,8049.0,8507.0,0.7,6815.0,6670.0,1035211.0,172288.0,3616.0,899.0,1765.0,955382.0,2.4,6622.8,29.0,0.4378812589999999,111.6071429,64.0,4.976190476,1.285714286,1.5384615380000002,1.827586207,1.827586207
1.0,2.0,2.0,4.0,31.0,215.0,37.75465,-122.4002,94107.0,29805.0,26599.0,17368.0,152.7,1.8,0.1,16634.0,15465.0,14340.0,0.8,7541.0,4033.0,943422.0,134510.0,3681.0,983.0,2249.0,1638539.0,4.2,11922.0,96.0,0.805234021,186.0957447,94.25,4.934065934,1.221052632,1.313253012,1.484210526,1.484210526
1.0,1.0,1.0,2.0,14.0,69.0,40.64796,-73.9475,11226.0,103247.0,101572.0,106154.0,161.2,1.3,0.0,80074.0,46345.0,56899.0,0.7,3964.0,4077.0,541413.0,46899.0,2503.0,862.0,1284.0,758292.0,7.3,41298.8,133.0,0.322043255,79.89393939,40.88695652,4.806306306000001,1.157894737,1.26446281,1.706766917,1.706766917
1.0,1.0,1.0,2.0,16.0,80.0,40.63421,-74.0263,11209.0,68794.0,68853.0,69840.0,161.1,2.2,0.0,31816.0,32535.0,36258.0,0.7,5586.0,5988.0,772829.0,67885.0,2461.0,870.0,1449.0,1123194.0,5.6,27517.6,69.0,0.250748612,90.41176471,20.68421053,4.7,1.029411765,1.301587302,1.724637681,1.724637681
1.0,1.0,1.0,3.0,283.0,95.0,37.76063,-122.44618,94117.0,43944.0,39169.0,38738.0,156.4,1.7,0.0,26041.0,23111.0,20833.0,0.6,8333.0,4956.0,1205027.0,127338.0,3789.0,906.0,1952.0,1173153.0,4.2,17577.6,458.0,2.605588931,181.9954442,78.35,4.883838384,1.427927928,1.4302884619999998,1.653932584,1.653932584
1.0,1.4741433021806853,1.0,3.0,223.0,124.0,37.73355,-122.431,94131.0,28756.0,26881.0,27897.0,157.2,2.1,0.0,13828.0,15744.0,13013.0,0.6,7754.0,3344.0,1130219.0,115691.0,3496.0,546.0,1975.0,1406358.0,3.4,11502.4,365.0,3.1732508,210.890411,72.40350877,4.920353982,1.257617729,1.629518072,1.917808219,1.917808219
1.0,1.0,1.0,1.0,5.0,50.0,32.70876,-117.15151000000002,92101.0,37385.0,37095.0,27494.0,136.9,4.7,0.2,7926.0,21906.0,15481.0,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708.0,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
2.0,3.0,4.0,10.0,27.0,320.0,25.95621,-80.14961,33141.0,40307.0,35249.0,36545.0,111.9,2.3,5.2,17406.0,21026.0,19282.0,0.9,2806.0,2559.0,313216.0,43893.0,2038.0,804.0,1163.0,2404330.0,4.6,16122.8,829.0,5.141786786,123.4434889,25.91878981,4.756521739,1.507246377,1.754226268,2.530193237,2.530193237
1.0,2.0,2.0,3.0,38.0,37.0,29.97456,-90.09551,70119.0,37419.0,36228.0,50175.0,101.4,4.5,0.0,8368.0,19151.0,18268.0,0.6,1778.0,1139.0,244735.0,33708.0,1588.0,442.0,986.0,192284.0,6.8,14967.6,829.0,5.538630108,109.8454988,49.68790637,4.878179384,1.249698432,1.84828496,2.343787696,2.343787696
2.0,3.0,4.0,6.0,15.0,250.0,37.8749,-122.27449,94130.0,3134.0,2880.0,1453.0,144.2,0.9,0.0,3405.0,1762.0,1372.0,0.6,4512.598465011287,3644.708202034753,632259.0128732343,51315.0,2502.8628223495703,731.4022316206245,1919.0,3898250.0,9.7,1253.6,4143.0,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,2.0,25.0,100.0,40.83614,-73.94163,10032.0,64095.0,57331.0,63842.0,157.3,0.7,0.0,97487.0,32331.0,31764.0,0.8,5095.0,3644.708202034753,419656.0,41716.0,1987.0,361.0,1169.0,382930.0,9.0,25638.0,80.0,0.31203682,74.75641026,49.82089552,4.8046875,1.0125,1.118421053,1.275,1.275
1.0,1.0,2.0,4.0,28.0,149.0,38.88502,-76.9989,20003.0,29487.0,26454.0,23122.0,123.8,2.2,0.3,13144.0,15559.0,13928.0,0.5,4113.0,3131.0,771719.0,118469.0,2685.0,577.0,1848.0,730517.0,4.4,11794.8,410.0,3.476108115,127.7487685,54.34444444,4.900289017,1.196078431,1.442708333,2.487804878,2.487804878
1.0,3.0,3.0,8.0,39.0,253.0,40.68745,-73.98983,11201.0,60922.0,51128.0,47746.0,157.6,1.4,0.0,42778.0,29849.0,31072.0,0.4,3941.0,3671.0,881822.0,114013.0,2881.0,803.0,2174.0,2606198.0,4.6,24368.8,165.0,0.677095302,174.1419753,39.3015873,4.824324324,1.0858895709999998,1.410958904,1.684848485,1.684848485
1.0,1.0,1.0,1.0,8.0,55.0,38.92991,-77.03573,20010.0,32886.0,30138.0,28772.0,124.5,1.1,0.0,30373.0,16570.0,16316.0,0.5,3306.0,2766.0,603568.0,72249.0,2365.0,667.0,1358.0,776158.0,4.4,13154.4,294.0,2.234993614,107.122449,48.944,4.849785408,1.197278912,1.314606742,1.806122449,1.806122449
1.0,1.0,1.0,2.0,15.0,75.0,39.95042,-75.21893,19143.0,64429.0,64849.0,71169.0,102.8,3.2,0.1,20211.0,29447.0,34980.0,0.9,920.0,825.0,92122.0,32075.0,957.0,415.0,854.0,222828.0,14.5,25771.6,166.0,0.644119884,87.46012270000001,50.296875,4.731092437,1.253012048,1.384615385,1.680722892,1.680722892
1.0,1.4741433021806853,3.0,4.0,11.0,140.0,40.59106,-73.8113,11693.0,12193.0,11916.0,11157.0,148.0,1.0,0.0,12228.0,6136.0,6056.0,0.5,2591.0,1213.0,323538.0,56062.0,2126.0,769.0,955.0,527112.0,6.5,4877.2,31.0,0.635610596,118.4333333,18.57692308,4.769230769,1.066666667,1.517241379,2.516129032,2.516129032
1.0,1.0,1.0,1.0,40.0,45.0,40.68957,-73.90219,11385.0,104854.0,98592.0,97524.0,156.7,3.6,0.0,29023.0,51713.0,53141.0,0.8,4255.0,4586.0,565054.0,63037.0,2677.0,770.0,1382.0,546760.0,4.7,41941.6,63.0,0.150208862,64.6557377,44.11111111,4.651162791,1.25,1.274193548,1.714285714,1.714285714
1.0,1.0,1.0,2.0,24.0,75.0,25.83817,-80.18149,33132.0,11596.0,11165.0,5322.0,114.1,1.7,1.5,6799.0,6803.0,4794.0,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634.0,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,2.0,3.0,6.0,51.0,100.0,38.89328,-76.98659,20002.0,60514.0,52370.0,49333.0,123.6,5.3,0.2,11513.0,29267.0,31246.0,0.5,2898.0,2016.0,598906.0,80499.0,2322.0,490.0,1421.0,591482.0,6.3,24205.6,168.0,0.6940542679999999,95.78443114,63.90506329,4.881410256000001,1.113095238,1.294117647,1.803571429,1.803571429
1.0,1.0,1.0,2.0,58.0,110.0,37.93653,-122.31417,94130.0,3134.0,2880.0,1453.0,144.2,0.9,0.0,3405.0,1762.0,1372.0,0.6,4512.598465011287,3644.708202034753,632259.0128732343,51315.0,2502.8628223495703,731.4022316206245,1919.0,3898250.0,9.7,1253.6,4143.0,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,2.0,3.0,6.0,20.0,200.0,29.99076,-90.08038,70119.0,37419.0,36228.0,50175.0,101.4,4.5,0.0,8368.0,19151.0,18268.0,0.6,1778.0,1139.0,244735.0,33708.0,1588.0,442.0,986.0,192284.0,6.8,14967.6,829.0,5.538630108,109.8454988,49.68790637,4.878179384,1.249698432,1.84828496,2.343787696,2.343787696
1.0,1.0,1.0,2.0,22.0,85.0,37.88457,-122.29593,94130.0,3134.0,2880.0,1453.0,144.2,0.9,0.0,3405.0,1762.0,1372.0,0.6,4512.598465011287,3644.708202034753,632259.0128732343,51315.0,2502.8628223495703,731.4022316206245,1919.0,3898250.0,9.7,1253.6,4143.0,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,2.0,5.0,60.0,32.750609999999995,-117.23884,92107.0,29712.0,28651.0,27956.0,140.0,3.1,0.5,9468.0,14798.0,14913.0,0.5,4964.0,2759.0,827547.0,76120.0,2589.0,580.0,1443.0,1074827.0,4.7,11884.8,518.0,4.358508347,151.2694611,50.85193622,4.852731591,1.328185328,1.795258621,2.478764479,2.478764479
2.0,1.0,4.0,16.0,16.0,13.0,38.87519,-76.96422,20020.0,55743.0,49864.0,49899.0,123.8,4.6,0.1,12080.0,24885.0,30856.0,0.5,1642.0,1370.0,298121.0,34573.0,1526.0,491.0,1032.0,335336.0,13.0,22297.2,227.0,1.018065049,145.340708,27.6875,4.65,1.367256637,1.6818181819999998,2.756637168,2.756637168
1.0,1.4741433021806853,1.0,2.0,36.0,59.0,47.60533,-122.33071,98164.0,136.0,141.0,1.0,109.5,0.0,0.0,38433.0,64.0,71.0,0.7,4512.598465011287,3644.708202034753,687921.0,153898.0,3132.0,731.4022316206245,1514.527494743652,613354.0,12.3,54.4,74.0,136.0294118,114.1111111,86.06666667,4.798245614,1.094594595,1.25,1.256756757,1.256756757
2.0,3.0,3.0,6.0,7.0,149.0,38.88421,-77.11027,20007.0,26793.0,26866.0,28818.0,125.9,3.0,0.5,8917.0,12773.0,14020.0,0.7,6618.0,7121.0,1011681.0,124468.0,3410.0,1257.0,1865.0,685283.0,3.2,10717.2,1265.0,11.80345613,168.866129,31.23350923,4.7877218930000005,1.254358162,1.4344600159999998,1.716996047,1.716996047
1.0,1.4741433021806853,2.0,4.0,57.0,130.0,25.79238,-80.18606,33132.0,11596.0,11165.0,5322.0,114.1,1.7,1.5,6799.0,6803.0,4794.0,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634.0,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,2.0,2.0,4.0,95.0,99.0,29.96463,-90.06697,70116.0,11761.0,11507.0,16688.0,102.7,1.3,0.1,9105.0,6321.0,5440.0,0.8,2543.0,2041.0,276478.0,32017.0,1874.0,554.0,919.0,203035.0,10.7,4704.4,703.0,14.94345719,94.17191977,83.96723869,4.823667712,1.211126961,1.524242424,2.06685633,2.06685633
1.0,2.0,3.0,6.0,56.0,95.0,32.82229,-117.17541,92111.0,49073.0,45096.0,46821.0,134.3,8.5,0.0,5807.0,24989.0,24084.0,0.6,3265.0,1760.0,481700.0,62629.0,2192.0,490.0,1404.0,734270.0,6.0,19629.2,184.0,0.937379007,84.87570621,33.79411765,4.874015748,1.184782609,1.398843931,1.635869565,1.635869565
1.0,1.0,2.0,2.0,94.0,49.0,37.84735,-122.28895,94130.0,3134.0,2880.0,1453.0,144.2,0.9,0.0,3405.0,1762.0,1372.0,0.6,4512.598465011287,3644.708202034753,632259.0128732343,51315.0,2502.8628223495703,731.4022316206245,1919.0,3898250.0,9.7,1253.6,4143.0,330.488194,117.6974026,43.55297486,4.837385538,1.189231573,1.461605081,1.775991703,1.775991703
1.0,1.0,1.0,2.0,67.0,55.0,40.72854,-73.97856,10009.0,60656.0,61347.0,58595.0,160.5,0.6,0.0,98372.0,27044.0,33610.0,0.4,4847.0,1062.0,676711.0,63310.0,2291.0,234.0,1606.0,1153123.0,4.2,24262.4,59.0,0.2431746239999999,117.362069,75.30357143,4.727272727,1.016949153,1.065217391,1.186440678,1.186440678
1.0,2.0,2.0,6.0,6.0,48.0,29.92888,-90.07719,70130.0,14256.0,14064.0,14891.0,102.3,2.1,0.5,6769.0,7361.0,6895.0,0.9,3910.0,3210.0,391687.0,54532.0,2441.0,873.0,1167.0,528936.0,5.3,5702.4,283.0,4.9628226710000005,100.18505340000002,60.99628253,4.871268657,1.219081272,1.498113208,1.982332155,1.982332155
1.0,1.0,2.0,4.0,209.0,40.0,38.91543,-77.01019000000001,20001.0,45643.0,38551.0,33550.0,123.8,2.2,0.1,20929.0,22223.0,23419.0,0.5,3473.0,2753.0,649740.0,96366.0,2637.0,638.0,1741.0,979244.0,4.9,18257.2,382.0,2.09232522,123.0738786,68.04273504,4.828488372,1.206806283,1.374301676,2.282722513,2.282722513
1.0,1.0,1.0,4.0,3.0,120.0,25.73262,-80.25936999999999,33132.0,11596.0,11165.0,5322.0,114.1,1.7,1.5,6799.0,6803.0,4794.0,1.1,4922.0,5435.0,481478.0,72916.0,2660.0,1259.0,1893.0,530742.0,3.3,4638.4,1634.0,35.22766471,115.1635572,37.41294643,4.791763792,1.317596567,1.584033613,2.14504284,2.14504284
1.0,1.4741433021806853,1.0,2.0,4.0,140.0,37.77788,-122.42252,94102.0,29739.0,31176.0,28991.0,181.8,0.7,0.0,44330.0,17025.0,12715.0,0.9,6722.0,5713.0,738977.0,30678.0,2939.0,1062.0,926.0,727528.0,5.9,11895.6,226.0,1.899862134,155.0772727,63.41176471,4.731707317,1.426605505,1.230769231,1.586363636,1.586363636
1.0,1.0,1.0,2.0,11.0,44.0,40.7309,-73.88069,11373.0,98001.0,100820.0,105723.0,162.1,1.5,0.0,64305.0,49364.0,48637.0,0.8,4703.0,4229.0,569161.0,47572.0,2371.0,782.0,1433.0,736730.0,4.8,39200.4,57.0,0.14540668,70.64912281,39.67346939,4.708333333,1.053571429,1.254545455,2.070175439,2.070175439
2.0,4.0,6.0,8.0,8.0,159.0,32.91785,-117.14942,92126.0,81842.0,73343.0,74222.0,131.5,12.6,0.0,6478.0,42371.0,39471.0,0.7,3593.0,2535.0,482699.0,93740.0,2182.0,523.0,1851.0,586259.0,4.9,32736.8,113.0,0.345177293,83.20909091,33.92682927,4.913333333,1.267857143,1.396396396,1.681415929,1.681415929
1.0,2.0,2.0,4.0,144.0,56.0,29.92394,-90.07987,70130.0,14256.0,14064.0,14891.0,102.3,2.1,0.5,6769.0,7361.0,6895.0,0.9,3910.0,3210.0,391687.0,54532.0,2441.0,873.0,1167.0,528936.0,5.3,5702.4,283.0,4.9628226710000005,100.18505340000002,60.99628253,4.871268657,1.219081272,1.498113208,1.982332155,1.982332155
1.0,1.0,1.0,2.0,31.0,99.0,40.72351,-73.99683,10012.0,24887.0,24090.0,26000.0,169.4,0.3,0.0,76982.0,12790.0,12097.0,0.7,10587.0,10810.0,1467298.0,106039.0,3483.0,1279.0,2200.0,2955801.0,3.7,9954.8,122.0,1.225539438,179.3833333,49.72072072,4.724770642,1.06557377,1.315315315,1.680327869,1.680327869
1.0,1.0,2.0,4.0,19.0,119.0,32.75186,-117.12961,92104.0,46444.0,44414.0,47688.0,137.8,3.8,0.0,12271.0,23469.0,22975.0,0.5,3281.0,1746.0,551513.0,54187.0,2272.0,419.0,1189.0,346332.0,5.6,18577.6,391.0,2.104685212,118.6311688,56.503125,4.920711974,1.153846154,1.51744186,1.792838875,1.792838875
1.0,1.0,2.0,2.0,43.0,37.0,42.30585,-71.06425,2125.0,36874.0,33295.0,33618.0,139.2,2.1,0.3,17289.0,18963.0,17911.0,0.7,2513.0,3056.0,397125.0,51744.0,2062.0,694.0,1257.0,1002069.0,8.7,14749.6,47.0,0.318652709,75.59574468,52.4,4.790697674,1.212765957,1.311111111,1.936170213,1.936170213
1.0,1.0,1.0,2.0,41.0,75.0,32.810520000000004,-117.25806,92109.0,49124.0,45787.0,46071.0,140.7,7.6,4.3,6463.0,25677.0,23447.0,0.5,5213.0,2847.0,821665.0,74047.0,2760.0,593.0,1532.0,984403.0,4.0,19649.6,656.0,3.3384903510000004,145.5595054,50.12617702,4.80990099,1.296183206,1.653130288,2.295731707,2.295731707
1.0,1.0,1.0,3.0,25.0,150.0,32.75091,-117.23773,92107.0,29712.0,28651.0,27956.0,140.0,3.1,0.5,9468.0,14798.0,14913.0,0.5,4964.0,2759.0,827547.0,76120.0,2589.0,580.0,1443.0,1074827.0,4.7,11884.8,518.0,4.358508347,151.2694611,50.85193622,4.852731591,1.328185328,1.795258621,2.478764479,2.478764479
1.0,1.0,2.0,6.0,41.0,41.0,33.76073,-84.36426999999999,30312.0,22786.0,19360.0,20221.0,98.5,3.4,0.0,6796.0,10824.0,11961.0,1.0,2455.0,1388.0,234413.0,44854.0,1656.0,502.0,1017.0,445032.0,6.4,9114.4,200.0,2.194329852,119.3686869,40.4,4.9375,1.375,1.602094241,1.925,1.925
1.0,2.0,1.0,2.0,55.0,22.0,39.9418,-75.23173,19143.0,64429.0,64849.0,71169.0,102.8,3.2,0.1,20211.0,29447.0,34980.0,0.9,920.0,825.0,92122.0,32075.0,957.0,415.0,854.0,222828.0,14.5,25771.6,166.0,0.644119884,87.46012270000001,50.296875,4.731092437,1.253012048,1.384615385,1.680722892,1.680722892
1.0,1.0,1.0,3.0,60.0,85.0,32.725640000000006,-117.16658,92101.0,37385.0,37095.0,27494.0,136.9,4.7,0.2,7926.0,21906.0,15481.0,0.9,4808.0,5069.0,538860.0,59582.0,2718.0,1002.0,1461.0,609160.0,4.8,14954.0,708.0,4.734519192,124.1310541,52.78267974,4.779187817,1.223011364,1.434782609,2.131355932,2.131355932
2.0,2.0,2.0,4.0,13.0,190.0,37.56206,-122.28305,94134.0,42274.0,40798.0,40134.0,155.2,2.4,0.0,17616.0,20688.0,21586.0,0.6,5453.0,1813.0,693470.0,69701.0,2553.0,415.0,1437.0,635000.0,6.8,16909.6,1101.0,6.51109429,154.094518,48.45338442,4.845794393,1.322878229,1.549407115,1.934862385,1.934862385
1.0,1.4741433021806853,2.0,3.0,47.0,110.0,38.91454,-77.04739000000001,20036.0,5736.0,5435.0,3808.0,122.2,0.3,0.0,17231.0,2657.0,3078.0,0.6,2597.0,2825.0,441965.0,87500.0,2238.0,675.0,1882.0,317067.0,1.7,2294.4,132.0,5.753138075,139.030303,69.45454545,4.847107438,1.128787879,1.330357143,1.954545455,1.954545455
1.0,1.0,2.0,3.0,287.0,110.0,37.72681,-122.43419,94112.0,85205.0,79407.0,73104.0,154.3,3.4,0.0,25329.0,42842.0,42363.0,0.6,5161.0,2870.0,733316.0,80598.0,2636.0,471.0,1647.0,833728.0,6.5,34082.0,478.0,1.402499853,120.5779221,55.12594458,4.797979798,1.219088937,1.515625,1.896995708,1.896995708
1.0,1.0,1.0,4.0,46.0,89.0,38.89807,-77.08785999999999,20007.0,26793.0,26866.0,28818.0,125.9,3.0,0.5,8917.0,12773.0,14020.0,0.7,6618.0,7121.0,1011681.0,124468.0,3410.0,1257.0,1865.0,685283.0,3.2,10717.2,1265.0,11.80345613,168.866129,31.23350923,4.7877218930000005,1.254358162,1.4344600159999998,1.716996047,1.716996047
